id_employee,id_last_boss,seniority,work_modality,office_distance,low_health_days,gender,recruitment_channel,average_permanence,salary,performance_score,psi_score,marital_estatus,join_age,join_year,join_month,performance,join_age_group,work_modality_boss,office_distance_boss,low_health_days_boss,gender_boss,recruitment_channel_boss,average_permanence_boss,salary_boss,performance_score_boss,psi_score_boss,marital_estatus_boss,join_age_boss,join_year_boss,join_month_boss,performance_boss,join_age_group_boss,salary_diff,join_days_diff,joined_after_boss,age_diff,younger_than_boss,avg_od_epb,avg_lhd_epb,avg_avgp_epb,avg_sal_epb,avg_ps_epb,avg_psis_epb,avg_ja_epb,boss_employees_in_charge,resign
100679,102121,1,Híbrida,1.67,2,Hombre,Portal Web,7,284404,37,79,Divorciado,44,2019,12,low,adult,Híbrida,1.63,2,Hombre,Portal Web,4,1616000,90,77,Divorciado,44,2012,2,high,adult,1331596,-2843,1,-9,1,3.355526315789474,2.4210526315789473,7.473684210526316,452857.63157894736,73.3157894736842,75.10526315789474,40.578947368421055,18,0
100357,102082,1,Híbrida,3.57,2,Hombre,Linkedin,5,290535,37,80,Viudo,40,2015,12,low,adult,Presencial,5.5,2,Mujer,Linkedin,7,1616000,81,70,Casado,36,2018,8,high,adult,1325465,966,0,5,0,2.645757575757576,2.606060606060606,5.606060606060606,344567.75757575757,74.45454545454545,76.0,30.848484848484848,32,1
103699,102109,1,Híbrida,1.935,2,Hombre,Portal Web,2,120772,37,64,Soltero,18,2018,7,low,young,Presencial,3.86,1,Mujer,Portal Web,5,998000,97,82,Casado,32,2019,9,high,adult,877228,446,0,-14,1,3.2985135135135137,1.9189189189189189,6.891891891891892,507813.6756756757,70.51351351351352,76.0,38.432432432432435,36,1
102838,102029,1,Híbrida,1.965,0,Mujer,Linkedin,3,188923,37,79,Soltero,16,2012,7,low,young,Presencial,5.79,2,Hombre,Portal Web,16,1616000,80,84,Casado,49,2017,9,high,adult,1427077,1893,0,-28,1,2.916153846153846,1.6153846153846154,6.461538461538462,410207.3846153846,63.84615384615385,80.15384615384616,27.46153846153846,12,1
102299,102040,1,Híbrida,2.73,2,Hombre,Portal Web,2,213630,37,78,Soltero,20,2015,5,low,young,Presencial,3.21,1,Hombre,Linkedin,15,1616000,91,84,Soltero,45,2016,7,high,adult,1402370,418,0,-24,1,2.862820512820513,3.2051282051282053,6.435897435897436,452910.1282051282,74.82051282051282,75.23076923076923,30.564102564102566,38,1
102818,102098,1,Híbrida,1.88,2,Mujer,Referidos,2,371110,37,74,Soltero,30,2017,5,low,adult,Presencial,1.8,1,Mujer,Portal Web,16,1616000,90,86,Casado,46,2021,1,high,adult,1244890,1370,0,-12,1,3.2403703703703703,2.259259259259259,7.111111111111111,501809.6666666667,70.4074074074074,74.07407407407408,35.111111111111114,26,1
103469,102124,1,Híbrida,1.535,2,Hombre,Referidos,4,486369,37,80,Casado,41,2022,3,low,adult,Presencial,2.84,2,Mujer,Linkedin,4,947000,90,70,Soltero,24,2012,10,high,young,460631,-3413,1,7,0,3.115,1.6341463414634145,6.097560975609756,446224.243902439,77.65853658536585,74.63414634146342,37.926829268292686,40,1
102863,102149,1,Híbrida,6.005,1,Hombre,Ferias & Networking,12,800255,37,81,Casado,49,2021,6,low,adult,Presencial,2.07,0,Mujer,Headhunter,3,1409960,90,86,Casado,37,2017,2,high,adult,609705,-1565,1,7,0,3.6142857142857148,2.238095238095238,7.380952380952381,463460.14285714284,67.61904761904762,74.0952380952381,41.095238095238095,20,0
104165,102124,1,Híbrida,1.8,2,Hombre,Portal Web,12,675975,37,76,Soltero,51,2021,4,low,adult,Presencial,2.84,2,Mujer,Linkedin,4,947000,90,70,Soltero,24,2012,10,high,young,271025,-3098,1,18,0,3.115,1.6341463414634145,6.097560975609756,446224.243902439,77.65853658536585,74.63414634146342,37.926829268292686,40,1
104140,102079,1,Híbrida,4.45,2,Hombre,Portal Web,12,699672,34,69,Divorciado,49,2018,10,low,adult,Presencial,2.63,1,Mujer,Portal Web,4,1358450,80,81,Soltero,35,2016,3,high,adult,658778,-956,1,11,0,2.7954761904761902,2.2857142857142856,6.142857142857143,496901.8095238095,70.23809523809524,74.23809523809524,36.142857142857146,20,1
100667,102079,1,Híbrida,4.415,2,Hombre,Portal Web,13,701625,33,69,Divorciado,49,2018,10,low,adult,Presencial,2.63,1,Mujer,Portal Web,4,1358450,80,81,Soltero,35,2016,3,high,adult,656825,-957,1,11,0,2.7954761904761902,2.2857142857142856,6.142857142857143,496901.8095238095,70.23809523809524,74.23809523809524,36.142857142857146,20,1
101059,102016,1,Híbrida,2.76,0,Hombre,Ferias & Networking,5,309226,30,70,Casado,24,2013,6,low,young,Híbrida,2.51,2,Mujer,Portal Web,6,1616000,40,80,Casado,44,2017,8,low,adult,1306774,1544,0,-17,1,2.6273529411764707,2.6470588235294117,8.0,545785.2941176471,64.52941176470588,77.05882352941177,32.294117647058826,16,1
103575,102113,1,Híbrida,2.785,2,Hombre,Linkedin,6,372214,30,73,Casado,32,2018,10,low,adult,Presencial,2.96,2,Hombre,Portal Web,6,1152410,46,75,Casado,27,2012,1,low,adult,780196,-2450,1,-2,1,3.1993902439024393,3.024390243902439,7.414634146341464,590852.756097561,75.63414634146342,75.34146341463415,40.0,40,1
100812,102072,1,Híbrida,3.955,9,Hombre,Portal Web,6,324778,29,79,Soltero,27,2016,4,low,adult,Presencial,2.61,2,Hombre,Ferias & Networking,3,947000,41,71,Soltero,30,2018,11,low,adult,622222,953,0,0,1,3.0363157894736843,3.0526315789473686,7.473684210526316,437453.36842105264,65.84210526315789,77.10526315789474,36.578947368421055,18,0
100361,102073,1,Híbrida,4.445,2,Mujer,Referidos,4,350993,29,79,Casado,28,2015,11,low,adult,Presencial,1.98,2,Hombre,Portal Web,11,1306940,95,86,Soltero,37,2019,7,high,adult,955947,1319,0,-7,1,3.439047619047619,1.9523809523809523,5.761904761904762,553335.380952381,66.57142857142857,76.47619047619048,37.095238095238095,20,1
101731,102060,1,Híbrida,1.64,6,Mujer,Linkedin,7,260939,29,68,Casado,35,2014,5,low,adult,Presencial,4.42,3,Hombre,Referidos,16,1616000,82,62,Casado,45,2013,10,high,adult,1355061,-192,1,-11,1,3.314655172413793,2.7241379310344827,8.275862068965518,466331.275862069,76.03448275862068,74.55172413793103,34.37931034482759,28,1
102720,102016,1,Híbrida,2.75,1,Hombre,Ferias & Networking,5,309853,29,70,Casado,24,2013,6,low,young,Híbrida,2.51,2,Mujer,Portal Web,6,1616000,40,80,Casado,44,2017,8,low,adult,1306147,1542,0,-17,1,2.6273529411764707,2.6470588235294117,8.0,545785.2941176471,64.52941176470588,77.05882352941177,32.294117647058826,16,0
103946,102073,1,Híbrida,4.42,3,Mujer,Referidos,4,349428,29,79,Casado,28,2015,12,low,adult,Presencial,1.98,2,Hombre,Portal Web,11,1306940,95,86,Soltero,37,2019,7,high,adult,957512,1317,0,-7,1,3.439047619047619,1.9523809523809523,5.761904761904762,553335.380952381,66.57142857142857,76.47619047619048,37.095238095238095,20,1
103504,102060,1,Híbrida,1.615,7,Mujer,Linkedin,7,261467,29,68,Casado,35,2014,5,low,adult,Presencial,4.42,3,Hombre,Referidos,16,1616000,82,62,Casado,45,2013,10,high,adult,1354533,-192,1,-11,1,3.314655172413793,2.7241379310344827,8.275862068965518,466331.275862069,76.03448275862068,74.55172413793103,34.37931034482759,28,1
100250,102131,1,Híbrida,4.7,2,Hombre,Portal Web,3,504808,28,65,Casado,43,2022,10,low,adult,Presencial,5.54,0,Hombre,Linkedin,3,998000,39,77,Soltero,34,2021,12,low,adult,493192,-311,1,7,0,3.1479999999999997,2.2,6.8,432539.8,70.94285714285714,79.05714285714286,36.885714285714286,34,0
101022,102049,1,Híbrida,2.165,1,Hombre,Portal Web,5,304258,28,73,Casado,40,2013,6,low,adult,Presencial,6.89,0,Mujer,Portal Web,9,1616000,19,77,Divorciado,49,2023,3,low,adult,1311742,3549,0,0,1,3.546976744186047,3.0232558139534884,4.837209302325581,364082.27906976745,78.93023255813954,77.27906976744185,28.162790697674417,42,1
102383,102072,1,Híbrida,3.95,9,Hombre,Portal Web,6,333471,28,79,Casado,27,2016,4,low,adult,Presencial,2.61,2,Hombre,Ferias & Networking,3,947000,41,71,Soltero,30,2018,11,low,adult,613529,952,0,0,1,3.0363157894736843,3.0526315789473686,7.473684210526316,437453.36842105264,65.84210526315789,77.10526315789474,36.578947368421055,18,0
102623,102131,1,Híbrida,4.72,2,Hombre,Portal Web,3,506175,28,65,Casado,43,2022,10,low,adult,Presencial,5.54,0,Hombre,Linkedin,3,998000,39,77,Soltero,34,2021,12,low,adult,491825,-312,1,8,0,3.1479999999999997,2.2,6.8,432539.8,70.94285714285714,79.05714285714286,36.885714285714286,34,1
100714,102145,1,Híbrida,5.26,8,Hombre,Portal Web,13,810991,27,62,Casado,42,2023,1,low,adult,Presencial,1.43,1,Mujer,Portal Web,3,692000,89,73,Viudo,23,2016,12,high,young,-118991,-2224,1,12,0,2.804074074074074,2.925925925925926,7.592592592592593,568915.2222222222,74.07407407407408,74.25925925925925,38.81481481481482,26,1
100497,102064,1,Híbrida,3.565,1,Hombre,Portal Web,5,416283,27,75,Soltero,39,2016,10,low,adult,Presencial,1.34,0,Hombre,Portal Web,6,1616000,92,92,Casado,43,2018,2,high,adult,1199717,480,0,-3,1,3.5225675675675676,1.7027027027027026,5.405405405405405,428535.4324324324,76.0,74.86486486486487,30.72972972972973,36,0
101389,102038,1,Híbrida,2.03,1,Hombre,Ferias & Networking,5,722472,27,71,Divorciado,45,2014,10,low,adult,Presencial,2.06,1,Hombre,Portal Web,12,1616000,81,82,Casado,44,2018,1,high,adult,893528,1193,0,4,0,2.6353703703703704,1.2962962962962963,6.814814814814815,487010.51851851854,67.29629629629629,76.96296296296296,29.40740740740741,26,1
103038,102149,1,Híbrida,0.97,1,Mujer,Portal Web,3,193333,27,74,Soltero,27,2023,3,low,adult,Presencial,2.07,0,Mujer,Headhunter,3,1409960,90,86,Casado,37,2017,2,high,adult,1216627,-2217,1,-16,1,3.6142857142857148,2.238095238095238,7.380952380952381,463460.14285714284,67.61904761904762,74.0952380952381,41.095238095238095,20,1
103187,102155,1,Híbrida,1.315,2,Mujer,Referidos,4,225282,27,79,Soltero,30,2023,5,low,adult,Presencial,1.78,1,Mujer,Ferias & Networking,1,590000,39,80,Soltero,20,2016,10,low,young,364718,-2389,1,3,0,2.6557692307692307,4.230769230769231,6.6923076923076925,423771.23076923075,64.15384615384616,73.23076923076923,35.23076923076923,12,0
103443,102145,1,Híbrida,5.28,7,Hombre,Portal Web,13,810672,27,62,Casado,42,2023,1,low,adult,Presencial,1.43,1,Mujer,Portal Web,3,692000,89,73,Viudo,23,2016,12,high,young,-118672,-2222,1,12,0,2.804074074074074,2.925925925925926,7.592592592592593,568915.2222222222,74.07407407407408,74.25925925925925,38.81481481481482,26,1
102265,102038,1,Híbrida,2.04,0,Hombre,Ferias & Networking,5,721543,27,71,Divorciado,45,2014,10,low,adult,Presencial,2.06,1,Hombre,Portal Web,12,1616000,81,82,Casado,44,2018,1,high,adult,894457,1193,0,4,0,2.6353703703703704,1.2962962962962963,6.814814814814815,487010.51851851854,67.29629629629629,76.96296296296296,29.40740740740741,26,0
101890,102145,1,Híbrida,1.06,1,Mujer,Referidos,1,97834,26,74,Soltero,19,2021,8,low,young,Presencial,1.43,1,Mujer,Portal Web,3,692000,89,73,Viudo,23,2016,12,high,young,594166,-1727,1,-9,1,2.804074074074074,2.925925925925926,7.592592592592593,568915.2222222222,74.07407407407408,74.25925925925925,38.81481481481482,26,1
101289,102155,1,Híbrida,1.32,1,Mujer,Referidos,4,227445,26,79,Soltero,30,2023,5,low,adult,Presencial,1.78,1,Mujer,Ferias & Networking,1,590000,39,80,Soltero,20,2016,10,low,young,362555,-2391,1,3,0,2.6557692307692307,4.230769230769231,6.6923076923076925,423771.23076923075,64.15384615384616,73.23076923076923,35.23076923076923,12,0
100946,102108,1,Híbrida,0.2,0,Mujer,Portal Web,7,506917,26,73,Soltero,38,2018,8,low,adult,Presencial,2.92,1,Mujer,Portal Web,5,1616000,46,75,Casado,50,2023,5,low,adult,1109083,1737,0,-8,1,2.9137142857142857,1.9714285714285715,6.857142857142857,441392.5714285714,75.45714285714286,75.91428571428571,35.714285714285715,34,0
100947,102024,1,Híbrida,1.58,8,Mujer,Portal Web,10,273567,26,80,Soltero,36,2013,7,low,adult,Presencial,2.28,0,Hombre,Headhunter,9,1616000,84,70,Casado,48,2018,3,high,adult,1342433,1705,0,-8,1,2.7797058823529412,3.764705882352941,6.0588235294117645,433806.8823529412,70.05882352941177,74.23529411764706,30.235294117647058,16,1
100326,102017,1,Híbrida,6.91,1,Hombre,Portal Web,4,299925,26,73,Viudo,37,2013,1,low,adult,Presencial,4.62,0,Mujer,Linkedin,2,641000,90,84,Casado,25,2019,11,high,young,341075,2484,0,19,0,3.4667391304347825,2.3043478260869565,6.173913043478261,343954.7826086957,77.21739130434783,75.56521739130434,27.82608695652174,22,1
102542,102049,1,Híbrida,1.365,4,Mujer,Portal Web,2,327345,26,84,Casado,24,2013,3,low,young,Presencial,6.89,0,Mujer,Portal Web,9,1616000,19,77,Divorciado,49,2023,3,low,adult,1288655,3656,0,-16,1,3.546976744186047,3.0232558139534884,4.837209302325581,364082.27906976745,78.93023255813954,77.27906976744185,28.162790697674417,42,0
102503,102036,1,Híbrida,6.25,6,Hombre,Portal Web,4,264651,26,94,Casado,37,2015,2,low,adult,Presencial,1.68,8,Hombre,Portal Web,5,1616000,92,76,Viudo,54,2022,1,high,adult,1351349,2524,0,-10,1,3.2301724137931034,3.4482758620689653,6.793103448275862,429715.6206896552,67.75862068965517,75.65517241379311,30.896551724137932,28,0
100743,102036,1,Híbrida,6.26,6,Hombre,Portal Web,4,271539,25,94,Casado,37,2015,2,low,adult,Presencial,1.68,8,Hombre,Portal Web,5,1616000,92,76,Viudo,54,2022,1,high,adult,1344461,2524,0,-11,1,3.2301724137931034,3.4482758620689653,6.793103448275862,429715.6206896552,67.75862068965517,75.65517241379311,30.896551724137932,28,1
100807,102101,1,Híbrida,1.08,3,Hombre,Referidos,12,914612,25,66,Viudo,57,2019,8,low,adult,Presencial,6.23,0,Hombre,Portal Web,26,1616000,92,68,Divorciado,55,2014,1,high,adult,701388,-2033,1,-4,1,2.7343548387096774,3.7419354838709675,9.03225806451613,527739.4516129033,77.16129032258064,72.70967741935483,41.54838709677419,30,1
103397,102108,1,Híbrida,0.225,1,Mujer,Portal Web,7,507618,25,73,Soltero,38,2018,8,low,adult,Presencial,2.92,1,Mujer,Portal Web,5,1616000,46,75,Casado,50,2023,5,low,adult,1108382,1736,0,-8,1,2.9137142857142857,1.9714285714285715,6.857142857142857,441392.5714285714,75.45714285714286,75.91428571428571,35.714285714285715,34,1
102487,102149,1,Híbrida,2.65,0,Mujer,Linkedin,7,717665,25,69,Casado,53,2022,3,low,adult,Presencial,2.07,0,Mujer,Headhunter,3,1409960,90,86,Casado,37,2017,2,high,adult,692295,-1839,1,11,0,3.6142857142857148,2.238095238095238,7.380952380952381,463460.14285714284,67.61904761904762,74.0952380952381,41.095238095238095,20,0
101106,102078,1,Híbrida,2.175,1,Mujer,Portal Web,6,272434,24,79,Soltero,24,2015,11,low,young,Presencial,2.17,1,Hombre,Ferias & Networking,9,998000,83,76,Casado,29,2017,5,high,adult,725566,556,0,-4,1,2.8813793103448275,3.0344827586206895,6.310344827586207,358511.5172413793,74.86206896551724,74.20689655172414,33.206896551724135,28,1
100322,102055,1,Híbrida,3.085,5,Hombre,Portal Web,9,328471,24,80,Soltero,25,2014,5,low,young,Presencial,1.92,2,Hombre,Referidos,8,1616000,97,63,Casado,42,2013,2,high,adult,1287529,-438,1,-19,1,2.050952380952381,2.8095238095238093,6.571428571428571,479123.04761904763,72.14285714285714,74.23809523809524,31.19047619047619,20,1
101476,102031,1,Híbrida,3.045,1,Mujer,Linkedin,10,718249,24,86,Soltero,45,2014,4,low,adult,Presencial,2.95,2,Hombre,Portal Web,8,1610000,76,87,Casado,31,2017,7,low,adult,891751,1189,0,16,0,3.2706451612903225,4.064516129032258,7.225806451612903,618657.9354838709,77.7741935483871,75.7741935483871,37.29032258064516,30,1
100295,102079,1,Híbrida,0.88,2,Hombre,Ferias & Networking,5,700733,23,66,Soltero,48,2018,3,low,adult,Presencial,2.63,1,Mujer,Portal Web,4,1358450,80,81,Soltero,35,2016,3,high,adult,657717,-741,1,11,0,2.7954761904761902,2.2857142857142856,6.142857142857143,496901.8095238095,70.23809523809524,74.23809523809524,36.142857142857146,20,1
103325,102136,1,Híbrida,1.88,3,Mujer,Ferias & Networking,11,449668,23,74,Soltero,39,2022,3,low,adult,Presencial,1.78,2,Hombre,Portal Web,3,1616000,89,78,Casado,35,2013,1,high,adult,1166332,-3368,1,-6,1,3.5857142857142854,2.4761904761904763,4.333333333333333,337926.61904761905,58.0,74.0,29.714285714285715,20,1
101925,102021,1,Híbrida,2.24,18,Mujer,Linkedin,4,332806,22,81,Casado,25,2013,7,low,young,Presencial,2.25,1,Hombre,Linkedin,8,1616000,47,80,Casado,52,2017,3,low,adult,1283194,1346,0,-24,1,2.943947368421053,3.3684210526315788,6.0,453123.3157894737,75.47368421052632,72.94736842105263,30.42105263157895,18,1
100622,102091,1,Híbrida,3.48,4,Mujer,Portal Web,10,389056,22,79,Soltero,31,2017,5,low,adult,Presencial,1.54,1,Mujer,Portal Web,4,1616000,73,77,Casado,39,2014,12,low,adult,1226944,-860,1,-11,1,2.7646296296296295,2.5185185185185186,7.703703703703703,440138.18518518517,66.25925925925925,77.81481481481481,34.370370370370374,26,0
100732,102136,1,Híbrida,1.915,2,Mujer,Ferias & Networking,11,449522,22,74,Soltero,39,2022,3,low,adult,Presencial,1.78,2,Hombre,Portal Web,3,1616000,89,78,Casado,35,2013,1,high,adult,1166478,-3367,1,-6,1,3.5857142857142854,2.4761904761904763,4.333333333333333,337926.61904761905,58.0,74.0,29.714285714285715,20,1
102173,102173,2,Híbrida,2.27,1,Hombre,Portal Web,6,1616000,22,82,Divorciado,49,2018,4,low,adult,Híbrida,2.27,1,Hombre,Portal Web,6,1616000,22,82,Divorciado,49,2018,4,low,adult,0,0,1,0,1,2.27,1.0,6.0,1616000.0,22.0,82.0,49.0,0,1
100705,102120,1,Híbrida,7.92,2,Mujer,Portal Web,8,292651,21,84,Soltero,30,2020,6,low,adult,Presencial,6.48,2,Hombre,Ferias & Networking,9,1616000,68,71,Casado,47,2023,8,low,adult,1323349,1168,0,-15,1,3.548225806451613,2.2903225806451615,7.0,525826.3870967742,66.06451612903226,74.03225806451613,40.193548387096776,30,1
100433,102110,1,Híbrida,1.945,2,Hombre,Linkedin,12,659410,21,72,Casado,48,2020,4,low,adult,Presencial,1.6,5,Mujer,Linkedin,2,998000,87,76,Soltero,29,2016,11,high,adult,338590,-1227,1,15,0,3.3636363636363638,1.8484848484848484,5.090909090909091,337295.0909090909,77.45454545454545,76.06060606060606,34.878787878787875,32,1
101062,102040,1,Híbrida,5.93,1,Mujer,Ferias & Networking,16,655728,21,73,Soltero,41,2013,2,low,adult,Presencial,3.21,1,Hombre,Linkedin,15,1616000,91,84,Soltero,45,2016,7,high,adult,960272,1246,0,-1,1,2.862820512820513,3.2051282051282053,6.435897435897436,452910.1282051282,74.82051282051282,75.23076923076923,30.564102564102566,38,1
103979,102110,1,Híbrida,1.935,1,Hombre,Linkedin,12,662396,21,72,Casado,48,2020,4,low,adult,Presencial,1.6,5,Mujer,Linkedin,2,998000,87,76,Soltero,29,2016,11,high,adult,335604,-1227,1,15,0,3.3636363636363638,1.8484848484848484,5.090909090909091,337295.0909090909,77.45454545454545,76.06060606060606,34.878787878787875,32,1
102746,102162,1,Híbrida,1.81,3,Mujer,Referidos,9,308493,20,77,Soltero,49,2023,4,low,adult,Presencial,1.12,0,Mujer,Referidos,9,1616000,31,74,Casado,41,2022,11,low,adult,1307507,-151,1,7,0,2.925,2.3076923076923075,6.076923076923077,448943.46153846156,70.38461538461539,77.23076923076923,37.76923076923077,12,1
102312,102115,1,Híbrida,2.82,1,Mujer,Portal Web,8,466950,19,73,Soltero,40,2021,12,low,adult,Presencial,2.0,2,Mujer,Portal Web,4,1616000,94,76,Soltero,35,2018,12,high,adult,1149050,-1070,1,1,0,2.941595744680851,2.3191489361702127,7.148936170212766,403097.3617021277,73.34042553191489,75.06382978723404,35.57446808510638,46,0
100378,102016,1,Híbrida,2.92,7,Hombre,Portal Web,3,352445,18,75,Casado,25,2013,2,low,young,Híbrida,2.51,2,Mujer,Portal Web,6,1616000,40,80,Casado,44,2017,8,low,adult,1263555,1669,0,-15,1,2.6273529411764707,2.6470588235294117,8.0,545785.2941176471,64.52941176470588,77.05882352941177,32.294117647058826,16,1
103823,102016,1,Híbrida,2.94,8,Hombre,Portal Web,3,348077,18,75,Casado,25,2013,2,low,young,Híbrida,2.51,2,Mujer,Portal Web,6,1616000,40,80,Casado,44,2017,8,low,adult,1267923,1670,0,-15,1,2.6273529411764707,2.6470588235294117,8.0,545785.2941176471,64.52941176470588,77.05882352941177,32.294117647058826,16,1
102663,102114,1,Híbrida,1.285,2,Mujer,Portal Web,4,387307,18,77,Casado,36,2021,6,low,adult,Presencial,1.44,1,Mujer,Portal Web,5,1616000,91,69,Divorciado,47,2021,5,high,adult,1228693,-30,1,-12,1,3.0362,4.44,5.48,562314.52,80.0,76.44,42.36,24,1
101222,102044,1,Híbrida,4.875,3,Hombre,Ferias & Networking,12,465225,17,65,Casado,34,2015,7,low,adult,Presencial,1.54,1,Hombre,Ferias & Networking,14,1616000,56,68,Soltero,47,2023,3,low,adult,1150775,2811,0,-6,1,2.771081081081081,3.108108108108108,6.837837837837838,463051.45945945947,75.45945945945945,73.1891891891892,31.45945945945946,36,0
101933,102087,1,Híbrida,2.665,2,Mujer,Referidos,8,722409,16,62,Soltero,47,2016,4,low,adult,Presencial,7.16,9,Mujer,Linkedin,10,1616000,98,79,Casado,42,2012,5,high,adult,893591,-1438,1,1,0,3.068421052631579,1.631578947368421,5.894736842105263,534197.5263157894,79.52631578947368,73.3157894736842,31.789473684210527,18,1
100976,102084,1,Híbrida,3.47,1,Hombre,Portal Web,7,493210,15,73,Casado,36,2017,5,low,adult,Presencial,2.62,3,Mujer,Portal Web,14,1616000,89,76,Divorciado,50,2023,7,high,adult,1122790,2249,0,-8,1,2.667777777777778,3.3703703703703702,6.62962962962963,444314.77777777775,73.14814814814815,74.07407407407408,32.407407407407405,26,1
102324,102123,1,Híbrida,2.825,0,Mujer,Ferias & Networking,4,783973,15,79,Casado,36,2019,3,low,adult,Presencial,5.5,1,Mujer,Linkedin,16,1616000,42,66,Soltero,51,2021,9,low,adult,832027,935,0,-14,1,3.6877272727272725,1.878787878787879,6.0606060606060606,472627.69696969696,71.3030303030303,76.54545454545455,37.484848484848484,32,0
103813,102084,1,Híbrida,3.515,2,Hombre,Portal Web,7,491954,15,73,Casado,37,2017,5,low,adult,Presencial,2.62,3,Mujer,Portal Web,14,1616000,89,76,Divorciado,50,2023,7,high,adult,1124046,2248,0,-8,1,2.667777777777778,3.3703703703703702,6.62962962962963,444314.77777777775,73.14814814814815,74.07407407407408,32.407407407407405,26,1
102286,102051,1,Híbrida,2.095,1,Hombre,Portal Web,2,145263,13,82,Soltero,16,2014,11,low,young,Híbrida,1.39,1,Hombre,Portal Web,11,1616000,83,76,Casado,46,2019,11,high,adult,1470737,1827,0,-26,1,2.3042424242424246,2.4545454545454546,7.424242424242424,571883.0909090909,65.96969696969697,74.9090909090909,36.18181818181818,32,0
103730,102054,1,Híbrida,1.54,2,Mujer,Linkedin,2,165073,13,66,Soltero,15,2013,10,low,young,Presencial,2.91,1,Hombre,Linkedin,17,1616000,85,74,Divorciado,41,2012,11,high,adult,1450927,-353,1,-27,1,2.8434883720930233,1.7906976744186047,7.023255813953488,376894.62790697673,79.5813953488372,76.79069767441861,31.88372093023256,42,1
103789,102159,1,Híbrida,4.475,0,Mujer,Referidos,3,185815,13,68,Casado,26,2023,3,low,young,Híbrida,0.98,2,Hombre,Referidos,14,808000,90,86,Soltero,44,2022,8,high,adult,622185,-195,1,-20,1,2.869473684210526,1.3157894736842106,5.7894736842105265,299700.4210526316,70.10526315789474,74.0,34.526315789473685,18,1
101694,102051,1,Híbrida,2.075,1,Hombre,Portal Web,2,146322,12,82,Soltero,16,2014,11,low,young,Híbrida,1.39,1,Hombre,Portal Web,11,1616000,83,76,Casado,46,2019,11,high,adult,1469678,1825,0,-26,1,2.3042424242424246,2.4545454545454546,7.424242424242424,571883.0909090909,65.96969696969697,74.9090909090909,36.18181818181818,32,0
103378,102065,1,Híbrida,3.655,2,Mujer,Referidos,2,115700,12,75,Soltero,16,2017,7,low,young,Presencial,2.44,2,Hombre,Ferias & Networking,13,1616000,45,60,Divorciado,35,2014,10,low,adult,1500300,-1025,1,-22,1,3.3882857142857143,3.1142857142857143,5.628571428571429,502105.5714285714,73.94285714285714,74.85714285714286,34.34285714285714,34,1
100119,102168,1,Híbrida,1.685,2,Mujer,Portal Web,1,83583,82,82,Soltero,21,2023,10,high,young,Presencial,6.22,1,Hombre,Referidos,15,1616000,75,68,Viudo,42,2012,1,low,adult,1532417,-4294,1,-33,1,3.0064285714285717,1.2857142857142858,6.428571428571429,438004.28571428574,79.71428571428571,74.85714285714286,35.142857142857146,6,1
100176,102172,1,Híbrida,1.555,9,Mujer,Linkedin,2,96994,82,76,Soltero,21,2023,7,high,young,Presencial,5.58,1,Hombre,Portal Web,7,1049000,57,70,Casado,29,2016,4,low,adult,952006,-2632,1,-16,1,2.8703174603174606,3.0317460317460316,6.523809523809524,404595.6349206349,75.93650793650794,74.22222222222223,39.06349206349206,62,1
101962,102137,1,Híbrida,1.335,8,Mujer,Linkedin,5,210572,78,73,Soltero,29,2023,9,low,adult,Presencial,1.18,0,Mujer,Portal Web,2,845000,37,79,Casado,27,2017,12,low,adult,634428,-2079,1,-4,1,3.196744186046512,3.2093023255813953,6.488372093023256,458287.6976744186,76.25581395348837,74.16279069767442,37.93023255813954,42,1
100973,102172,1,Híbrida,1.255,12,Mujer,Portal Web,3,324976,79,68,Soltero,35,2023,8,low,adult,Presencial,5.58,1,Hombre,Portal Web,7,1049000,57,70,Casado,29,2016,4,low,adult,724024,-2667,1,-2,1,2.8703174603174606,3.0317460317460316,6.523809523809524,404595.6349206349,75.93650793650794,74.22222222222223,39.06349206349206,62,1
101216,102172,1,Híbrida,2.91,3,Hombre,Referidos,9,349037,83,72,Casado,35,2023,9,high,adult,Presencial,5.58,1,Hombre,Portal Web,7,1049000,57,70,Casado,29,2016,4,low,adult,699963,-2706,1,-1,1,2.8703174603174606,3.0317460317460316,6.523809523809524,404595.6349206349,75.93650793650794,74.22222222222223,39.06349206349206,62,0
100399,102154,1,Híbrida,3.18,5,Mujer,Linkedin,2,408609,82,73,Casado,38,2023,9,high,adult,Presencial,5.45,1,Hombre,Portal Web,7,1512980,93,69,Soltero,39,2017,10,high,adult,1104371,-2187,1,-8,1,3.346086956521739,1.826086956521739,5.782608695652174,477528.2173913043,77.6086956521739,73.0,40.21739130434783,22,1
100901,102137,1,Híbrida,3.495,1,Mujer,Portal Web,8,788562,85,75,Soltero,38,2023,7,high,adult,Presencial,1.18,0,Mujer,Portal Web,2,845000,37,79,Casado,27,2017,12,low,adult,56438,-2036,1,6,0,3.196744186046512,3.2093023255813953,6.488372093023256,458287.6976744186,76.25581395348837,74.16279069767442,37.93023255813954,42,1
